timestamp,Date,Hour,Dept,Com,Address,Zip code,Corner,Segment,Address1,Address2,Vehicle 1 description,Vehicle 1,Vehicle 2 Description,Vehicle 2,Vehicle 3 Description,Vehicle 3,Person 1 Category,Person 1 Status,Person Tag,Person 2 Category,Person 2 Status,Person 2 Tag,Person 3 Cat,Person 3 Status,Person 3 Tag,Person 4 Cat,Person 4 Status,Person 4 Tag,fullAddress,latitude,longitude,season,involvedCount,periodOfDay
24/09/2013 00:20,24/09/2013,00:20,75,112,BPI ST MANDE DOREE,,,,"BPI ST MANDE DOREE, 75012 Paris",,Car,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"BPI ST MANDE DOREE, 75012 Paris",48.8293647,2.4265406,autumn,2,
11/12/2012 11:25,11/12/2012,11:25,75,112,"72, COURS DE VINCENNES",,,,"72, COURS DE VINCENNES, 75012 Paris",,Car,RESPONSIBLE,Motor Scooter,VICTIM,Car,VICTIM,Cond,Safe,VICTIM,Cond,Injured,VICTIM,Cond,Safe,RESPONSIBLE,,,,"72, COURS DE VINCENNES, 75012 Paris",48.8470583,2.4052504,autumn,3,morning
26/09/2012 20:10,26/09/2012,20:10,75,101,QUAI DES TUILERIES,,,,"QUAI DES TUILERIES, 75001 Paris",,Bicycle,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pass,Injured,RESPONSIBLE,Pass,Injured,RESPONSIBLE,,,,"QUAI DES TUILERIES, 75001 Paris",48.8609519,2.3300513,autumn,1,evening
17/04/2012 15:55,17/04/2012,15:55,75,101,"259, RUE SAINT HONORE",,,,"259, RUE SAINT HONORE, 75001 Paris",,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Safe,VICTIM,Cond,Injured,RESPONSIBLE,,,,,,,"259, RUE SAINT HONORE, 75001 Paris",48.8672948,2.3264582,spring,2,afternoon
16/07/2013 13:50,16/07/2013,13:50,75,101,"8, BOULEVARD DU PALAIS",,,,"8, BOULEVARD DU PALAIS, 75001 Paris",,Motor Scooter,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"8, BOULEVARD DU PALAIS, 75001 Paris",48.8550408,2.345338,summer,1,lunch
22/07/2013 19:00,22/07/2013,19:00,75,101,"10, BOULEVARD DU PALAIS",,,,"10, BOULEVARD DU PALAIS, 75001 Paris",,Motor Scooter,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"10, BOULEVARD DU PALAIS, 75001 Paris",48.8550418,2.3452438,summer,1,evening
30/03/2013 16:20,30/03/2013,16:20,75,101,"55, RUE DE RIVOLI",,,,"55, RUE DE RIVOLI, 75001 Paris",,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Injured,VICTIM,Cond,Safe,RESPONSIBLE,,,,,,,"55, RUE DE RIVOLI, 75001 Paris",48.8590211,2.346286,spring,2,afternoon
16/04/2013 11:00,16/04/2013,11:00,75,101,SOUTERRAIN TRANSIT HALLE,,,,"SOUTERRAIN TRANSIT HALLE, 75001 Paris",,Truck,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"SOUTERRAIN TRANSIT HALLE, 75001 Paris",48.8640493,2.3310526,spring,1,morning
28/05/2013 13:30,28/05/2013,13:30,75,102,"2, PLACE DE L OPERA",,1_75102_5093,,"2, PLACE DE L OPERA, 75002 Paris",AVENUE DE L OPERA,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"2, PLACE DE L OPERA, 75002 Paris",48.8701535,2.3328199,spring,2,lunch
16/11/2012 19:00,16/11/2012,19:00,75,102,"38, AVENUE DE L OPERA",,1_75102_5141,,"38, AVENUE DE L OPERA, 75002 Paris",RUE LOUIS LE GRAND,Motor Scooter,RESPONSIBLE,Van,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"38, AVENUE DE L OPERA, 75002 Paris",48.8698923,2.3328111,autumn,2,evening
02/06/2013 14:20,02/06/2013,14:20,75,102,"38, AVENUE DE L OPERA",,1_75102_5141,,"38, AVENUE DE L OPERA, 75002 Paris",RUE LOUIS LE GRAND,Car,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"38, AVENUE DE L OPERA, 75002 Paris",48.8698923,2.3328111,spring,2,afternoon
03/03/2012 00:15,03/03/2012,00:15,75,102,RUE D ANTIN,,1_75102_5157,,"RUE D ANTIN, 75002 Paris",AVENUE DE L OPERA,Motor Scooter,RESPONSIBLE,Car,RUN AWAY,,,Cond,Injured,RESPONSIBLE,Pass,Injured,RESPONSIBLE,,,,,,,"RUE D ANTIN, 75002 Paris",48.8687045,2.3331424,winter,2,
08/04/2012 10:08,08/04/2012,10:08,75,102,"34, AVENUE DE L OPERA",,1_75102_5157,,"34, AVENUE DE L OPERA, 75002 Paris",RUE SAINT AUGUSTIN,Motorbike,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"34, AVENUE DE L OPERA, 75002 Paris",48.86865,2.3333714,spring,1,morning
28/02/2013 19:45,28/02/2013,19:45,75,102,"33, RUE DU QUATRE SEPTEM",,1_75102_5219,,"33, RUE DU QUATRE SEPTEM, 75002 Paris",RUE LOUIS LE GRAND,Motorbike,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"33, RUE DU QUATRE SEPTEM, 75002 Paris",48.8700245,2.3338351,winter,2,evening
06/08/2013 12:20,06/08/2013,12:20,75,102,"31, BOULEVARD DES ITALIE",,1_75102_5307,,"31, BOULEVARD DES ITALIE, 75002 Paris",RUE DE LA MICHODIERE,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Pass,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,"31, BOULEVARD DES ITALIE, 75002 Paris",48.87095679999999,2.3346532,summer,2,lunch
05/10/2012 14:40,05/10/2012,14:40,75,102,"32, RUE DES PETITS CHAMP",,1_75102_5415,,"32, RUE DES PETITS CHAMP, 75002 Paris",RUE SAINTE ANNE,Motorbike,RESPONSIBLE,Motorbike,VICTIM,Car,VICTIM,Cond,Injured,RESPONSIBLE,Cond,Injured,VICTIM,Cond,Safe,VICTIM,,,,"32, RUE DES PETITS CHAMP, 75002 Paris",48.8670927,2.3357423,autumn,3,afternoon
07/07/2013 01:08,07/07/2013,01:08,75,102,BOULEVARD DES ITALIENS,,1_75102_5423,,"BOULEVARD DES ITALIENS, 75002 Paris",RUE DE CHOISEUL,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pass,Hospitalized,RESPONSIBLE,Pass,Injured,RESPONSIBLE,,,,"BOULEVARD DES ITALIENS, 75002 Paris",48.87176119999999,2.3386829,summer,1,
19/03/2012 01:45,19/03/2012,01:45,75,102,RUE DU QUATRE SEPTEMBRE,,1_75102_5512,,"RUE DU QUATRE SEPTEMBRE, 75002 Paris",RUE DE GRAMONT,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Hospitalized,RESPONSIBLE,Pass,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,"RUE DU QUATRE SEPTEMBRE, 75002 Paris",48.8696232,2.336372,winter,2,
28/02/2013 13:50,28/02/2013,13:50,75,102,RUE DU QUATRE SEPTEMBRE,,1_75102_5512,,"RUE DU QUATRE SEPTEMBRE, 75002 Paris",RUE DE GRAMONT,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Hospitalized,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"RUE DU QUATRE SEPTEMBRE, 75002 Paris",48.8696232,2.336372,winter,2,lunch
07/08/2012 19:40,07/08/2012,19:40,75,102,"1, RUE DES PETITS CHAMPS",,1_75102_5820,,"1, RUE DES PETITS CHAMPS, 75002 Paris",RUE LA FEUILLADE,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"1, RUE DES PETITS CHAMPS, 75002 Paris",48.8661422,2.3394256,summer,1,evening
31/01/2013 09:40,31/01/2013,09:40,75,102,"151, RUE MONTMARTRE",,1_75102_6186,,"151, RUE MONTMARTRE, 75002 Paris",RUE DES JEUNEURS,Bicycle,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"151, RUE MONTMARTRE, 75002 Paris",48.8704544,2.3426724,winter,1,morning
17/01/2013 09:05,17/01/2013,09:05,75,102,"54, RUE DU LOUVRE",,1_75102_6216,,"54, RUE DU LOUVRE, 75002 Paris",RUE ETIENNE MARCEL,Motorbike,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"54, RUE DU LOUVRE, 75002 Paris",48.8653702,2.3434276,winter,1,morning
14/08/2013 13:55,14/08/2013,13:55,75,102,"44, RUE ETIENNE MARCEL",,1_75102_6216,,"44, RUE ETIENNE MARCEL, 75002 Paris",RUE DU LOUVRE,Motor Scooter,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"44, RUE ETIENNE MARCEL, 75002 Paris",48.8653215,2.3430799,summer,1,lunch
08/07/2012 18:00,08/07/2012,18:00,75,102,"127, RUE MONTMARTRE",,1_75102_6224,,"127, RUE MONTMARTRE, 75002 Paris",RUE DU CROISSANT,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pass,Injured,RESPONSIBLE,,,,,,,"127, RUE MONTMARTRE, 75002 Paris",48.8692098,2.3429461,summer,1,afternoon
02/07/2013 18:45,02/07/2013,18:45,75,102,"127, RUE MONTMARTRE",,1_75102_6224,,"127, RUE MONTMARTRE, 75002 Paris",RUE DU CROISSANT,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pass,Injured,RESPONSIBLE,,,,,,,"127, RUE MONTMARTRE, 75002 Paris",48.8692098,2.3429461,summer,1,evening
28/01/2013 11:35,28/01/2013,11:35,75,102,"132, RUE MONTMARTRE",,1_75102_6270,,"132, RUE MONTMARTRE, 75002 Paris",RUE REAUMUR,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"132, RUE MONTMARTRE, 75002 Paris",48.8684157,2.3438502,winter,1,lunch
26/03/2012 17:00,26/03/2012,17:00,75,102,"15, RUE DE CLERY",,1_75102_6302,,"15, RUE DE CLERY, 75002 Paris",RUE MONTMARTRE,Motor Scooter,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"15, RUE DE CLERY, 75002 Paris",48.86789330000001,2.3456922,spring,1,afternoon
09/01/2013 07:50,09/01/2013,07:50,75,102,"37, RUE DU MAIL",,1_75102_6302,,"37, RUE DU MAIL, 75002 Paris",RUE MONTMARTRE,Motorbike,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"37, RUE DU MAIL, 75002 Paris",48.8673267,2.3438684,winter,1,morning
19/06/2012 12:50,19/06/2012,12:50,75,102,"67, RUE TIQUETONNE",,1_75102_6482,,"67, RUE TIQUETONNE, 75002 Paris",RUE ETIENNE MARCEL,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Safe,VICTIM,Cond,Injured,RESPONSIBLE,,,,,,,"67, RUE TIQUETONNE, 75002 Paris",48.8647349,2.3454212,spring,2,lunch
02/07/2013 15:40,02/07/2013,15:40,75,102,"16, RUE DU SENTIER",,1_75102_6535,,"16, RUE DU SENTIER, 75002 Paris",RUE DES JEUNEURS,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"16, RUE DU SENTIER, 75002 Paris",48.8692879,2.3459575,summer,2,afternoon
30/05/2012 21:00,30/05/2012,21:00,75,102,"87, RUE REAUMUR",,1_75102_6748,,"87, RUE REAUMUR, 75002 Paris",RUE DES PETITS CARREAUX,Van,RESPONSIBLE,,,,,Pedestrian,Hospitalized,RESPONSIBLE,Cond,Safe,RESPONSIBLE,,,,,,,"87, RUE REAUMUR, 75002 Paris",48.8670398,2.3475213,spring,1,evening
27/02/2012 11:25,27/02/2012,11:25,75,102,"14, RUE SAINT SAUVEUR",,1_75102_6936,,"14, RUE SAINT SAUVEUR, 75002 Paris",RUE DUSSOUBS,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"14, RUE SAINT SAUVEUR, 75002 Paris",48.8660692,2.348663,winter,1,morning
26/11/2013 11:10,26/11/2013,11:10,75,102,"8, RUE ETIENNE MARCEL",,1_75102_7064,,"8, RUE ETIENNE MARCEL, 75002 Paris",RUE SAINT DENIS,Car,RESPONSIBLE,Bicycle,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"8, RUE ETIENNE MARCEL, 75002 Paris",48.8636707,2.3502721,autumn,2,morning
03/01/2012 00:01,03/01/2012,00:01,75,102,BOULEVARD DE SEBASTOPOL,,1_75102_7173,,"BOULEVARD DE SEBASTOPOL, 75002 Paris",BOULEVARD DE SEBASTOPOL,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"BOULEVARD DE SEBASTOPOL, 75002 Paris",48.8660326,2.3523978,winter,2,
14/12/2012 05:30,14/12/2012,05:30,75,102,RUE ETIENNE MARCEL,,1_75102_7173,,"RUE ETIENNE MARCEL, 75002 Paris",BOULEVARD DE SEBASTOPOL,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"RUE ETIENNE MARCEL, 75002 Paris",48.8647395,2.345399,autumn,2,
11/12/2012 09:30,11/12/2012,09:30,75,102,"186, RUE SAINT DENIS",,1_75102_7198,,"186, RUE SAINT DENIS, 75002 Paris",RUE GUERIN BOISSEAU,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"186, RUE SAINT DENIS, 75002 Paris",48.8667798,2.3513634,autumn,1,morning
16/08/2012 18:50,16/08/2012,18:50,75,102,"0, RUE DE TURBIGO",,1_75102_7242,,"0, RUE DE TURBIGO, 75002 Paris",BOULEVARD DE SEBASTOPOL,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"0, RUE DE TURBIGO, 75002 Paris",48.8632462,2.346308000000001,summer,2,evening
29/08/2013 08:55,29/08/2013,08:55,75,102,"101, BOULEVARD DE SEBAST",,1_75102_7356,,"101, BOULEVARD DE SEBAST, 75002 Paris",RUE REAUMUR,Motorbike,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,Pass,Injured,RESPONSIBLE,,,,,,,"101, BOULEVARD DE SEBAST, 75002 Paris",48.8659703,2.3522806,summer,1,morning
04/12/2013 03:50,04/12/2013,03:50,75,102,RUE MONTMARTRE,,,,"RUE MONTMARTRE, 75002 Paris",,Motor Scooter,RESPONSIBLE,,,,,Cond,Hospitalized,RESPONSIBLE,,,,,,,,,,"RUE MONTMARTRE, 75002 Paris",48.8681729,2.3436019,autumn,1,
29/04/2013 09:40,29/04/2013,09:40,75,102,"44, RUE NOTRE DAME DES V",,,,"44, RUE NOTRE DAME DES V, 75002 Paris",,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"44, RUE NOTRE DAME DES V, 75002 Paris",48.8691417,2.342403,spring,1,morning
23/12/2013 21:05,23/12/2013,21:05,75,102,"23, BOULEVARD DES CAPUCI",,,,"23, BOULEVARD DES CAPUCI, 75002 Paris",,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"23, BOULEVARD DES CAPUCI, 75002 Paris",48.87019170000001,2.331287,winter,2,evening
23/08/2012 10:00,23/08/2012,10:00,75,102,"32, RUE DES JEUNEURS",,,,"32, RUE DES JEUNEURS, 75002 Paris",,Motor Scooter,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"32, RUE DES JEUNEURS, 75002 Paris",48.8696502,2.3447758,summer,1,morning
20/06/2013 10:00,20/06/2013,10:00,75,102,"132, RUE MONTMARTRE",,,,"132, RUE MONTMARTRE, 75002 Paris",,Motor Scooter,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"132, RUE MONTMARTRE, 75002 Paris",48.8684157,2.3438502,spring,1,morning
15/01/2013 22:55,15/01/2013,22:55,75,102,"8, RUE DE LA PAIX",,,,"8, RUE DE LA PAIX, 75002 Paris",,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"8, RUE DE LA PAIX, 75002 Paris",48.8687607,2.3312411,winter,2,evening
26/11/2013 17:40,26/11/2013,17:40,75,102,"06, RUE DE LA PAIX",,,,"06, RUE DE LA PAIX, 75002 Paris",,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"06, RUE DE LA PAIX, 75002 Paris",48.8687434,2.3307037,autumn,2,afternoon
30/06/2012 22:45,30/06/2012,22:45,75,102,"37, AVENUE DE L OPERA",,,,"37, AVENUE DE L OPERA, 75002 Paris",,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Safe,VICTIM,Cond,Injured,RESPONSIBLE,,,,,,,"37, AVENUE DE L OPERA, 75002 Paris",48.86806730000001,2.3329809,summer,2,evening
16/09/2013 16:25,16/09/2013,16:25,75,102,"27, BOULEVARD POISSONNIE",,,,"27, BOULEVARD POISSONNIE, 75002 Paris",,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"27, BOULEVARD POISSONNIE, 75002 Paris",48.87126629999999,2.3436285,summer,2,afternoon
10/04/2013 16:20,10/04/2013,16:20,75,102,"23, BOULEVARD POISSONNIE",,,,"23, BOULEVARD POISSONNIE, 75002 Paris",,Van,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"23, BOULEVARD POISSONNIE, 75002 Paris",48.8709491,2.3440674,spring,1,afternoon
16/04/2013 15:45,16/04/2013,15:45,75,102,"11, BOULEVARD MONTMARTRE",,,,"11, BOULEVARD MONTMARTRE, 75002 Paris",,Motorbike,RESPONSIBLE,Motorbike,VICTIM,Car,VICTIM,Cond,Safe,VICTIM,Cond,Injured,VICTIM,Cond,Safe,RESPONSIBLE,,,,"11, BOULEVARD MONTMARTRE, 75002 Paris",48.8715109,2.341904,spring,3,afternoon
23/05/2013 13:15,23/05/2013,13:15,75,102,"19, BOULEVARD DES ITALIE",,,,"19, BOULEVARD DES ITALIE, 75002 Paris",,Motorbike,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"19, BOULEVARD DES ITALIE, 75002 Paris",48.871179,2.3364167,spring,1,lunch
03/11/2013 20:15,03/11/2013,20:15,75,102,"1, BOULEVARD DE BONNE NO",,,,"1, BOULEVARD DE BONNE NO, 75002 Paris",,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Hospitalized,RESPONSIBLE,,,,,,,"1, BOULEVARD DE BONNE NO, 75002 Paris",48.8695311,2.3522345,autumn,1,evening
08/11/2013 01:00,08/11/2013,01:00,75,102,BOULEVARD SAINT DENIS,,,,"BOULEVARD SAINT DENIS, 75002 Paris",,Car,RESPONSIBLE,Motor Scooter,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,Pass,Injured,VICTIM,,,,"BOULEVARD SAINT DENIS, 75002 Paris",48.8694746,2.3535419,autumn,2,
20/09/2013 16:30,20/09/2013,16:30,75,102,"139, BOULEVARD DE SEBAST",,,,"139, BOULEVARD DE SEBAST, 75002 Paris",,Motor Scooter,RUN AWAY,,,,,Pedestrian,Injured,RUN AWAY,,,,,,,,,,"139, BOULEVARD DE SEBAST, 75002 Paris",48.8688482,2.3536652,summer,1,afternoon
30/03/2012 18:50,30/03/2012,18:50,75,102,"242, RUE SAINT DENIS",,,,"242, RUE SAINT DENIS, 75002 Paris",,Car,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"242, RUE SAINT DENIS, 75002 Paris",48.869031,2.352349100000001,spring,1,evening
17/11/2012 18:35,17/11/2012,18:35,75,103,"58, BOULEVARD DE SEBASTO",,1_75103_7173,,"58, BOULEVARD DE SEBASTO, 75003 Paris",RUE AUX OURS,Van,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Hospitalized,RESPONSIBLE,,,,,,,"58, BOULEVARD DE SEBASTO, 75003 Paris",48.8631894,2.3511453,autumn,1,evening
09/08/2013 05:40,09/08/2013,05:40,75,103,BOULEVARD DE SEBASTOPOL,,1_75103_7173,,"BOULEVARD DE SEBASTOPOL, 75003 Paris",RUE AUX OURS,Car,RESPONSIBLE,Car,VICTIM,,,Cond,Safe,RESPONSIBLE,Pass,Injured,RESPONSIBLE,Pass,Hospitalized,RESPONSIBLE,Pass,Injured,RESPONSIBLE,"BOULEVARD DE SEBASTOPOL, 75003 Paris",48.86340389999999,2.3509163,summer,2,
19/10/2012 16:30,19/10/2012,16:30,75,103,BOULEVARD DE SEBASTOPOL,,1_75103_7242,,"BOULEVARD DE SEBASTOPOL, 75003 Paris",RUE DE TURBIGO,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"BOULEVARD DE SEBASTOPOL, 75003 Paris",48.86340389999999,2.3509163,autumn,2,afternoon
08/12/2013 09:00,08/12/2013,09:00,75,103,"70, BOULEVARD DE SEBASTO",,1_75103_7242,,"70, BOULEVARD DE SEBASTO, 75003 Paris",RUE DE TURBIGO,Bicycle,RESPONSIBLE,Van,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"70, BOULEVARD DE SEBASTO, 75003 Paris",48.8643177,2.3517581,autumn,2,morning
09/08/2013 09:35,09/08/2013,09:35,75,103,"58, RUE RAMBUTEAU",,1_75103_7264,,"58, RUE RAMBUTEAU, 75003 Paris",RUE SAINT MARTIN,Car,RESPONSIBLE,,,,,Pedestrian,Injured,RESPONSIBLE,Cond,Safe,RESPONSIBLE,,,,,,,"58, RUE RAMBUTEAU, 75003 Paris",48.8617818,2.3515038,summer,1,morning
20/03/2012 23:00,20/03/2012,23:00,75,103,"157, RUE SAINT MARTIN",,1_75103_7286,,"157, RUE SAINT MARTIN, 75003 Paris",PASSAGE MOLIERE,Bicycle,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"157, RUE SAINT MARTIN, 75003 Paris",48.86213129999999,2.3519119,winter,1,evening
03/02/2012 23:10,03/02/2012,23:10,75,103,"90, BOULEVARD DE SEBASTO",,1_75103_7356,,"90, BOULEVARD DE SEBASTO, 75003 Paris",RUE REAUMUR,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"90, BOULEVARD DE SEBASTO, 75003 Paris",48.8658547,2.3527132,winter,2,
04/09/2013 11:20,04/09/2013,11:20,75,103,"45, RUE DE TURBIGO",,1_75103_7445,,"45, RUE DE TURBIGO, 75003 Paris",RUE SAINT MARTIN,Motor Scooter,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,,,,,,,,,,"45, RUE DE TURBIGO, 75003 Paris",48.8651108,2.3536969,summer,1,morning
06/04/2013 14:30,06/04/2013,14:30,75,103,"38, RUE DE TURBIGO",,1_75103_7445,,"38, RUE DE TURBIGO, 75003 Paris",RUE SAINT MARTIN,Motor Scooter,RESPONSIBLE,,,,,Cond,Injured,RESPONSIBLE,Pass,Injured,RESPONSIBLE,Pedestrian,Hospitalized,RESPONSIBLE,,,,"38, RUE DE TURBIGO, 75003 Paris",48.8648479,2.3538742,spring,1,afternoon
13/03/2012 20:50,13/03/2012,20:50,75,103,"254, RUE SAINT MARTIN",,1_75103_7504,,"254, RUE SAINT MARTIN, 75003 Paris",RUE REAUMUR,Bicycle,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"254, RUE SAINT MARTIN, 75003 Paris",48.86579280000001,2.3539031,winter,2,evening
13/05/2012 01:55,13/05/2012,01:55,75,103,"41, RUE REAUMUR",,1_75103_7504,,"41, RUE REAUMUR, 75003 Paris",RUE SAINT MARTIN,Motor Scooter,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,,,,"41, RUE REAUMUR, 75003 Paris",48.8657378,2.3541439,spring,2,
25/03/2013 06:30,25/03/2013,06:30,75,103,"141, BOULEVARD DE SEBAST",,1_75103_7548,,"141, BOULEVARD DE SEBAST, 75003 Paris",BOULEVARD SAINT DENIS,Car,RESPONSIBLE,Motorbike,VICTIM,,,Cond,Safe,RESPONSIBLE,Cond,Injured,VICTIM,,,,,,,"141, BOULEVARD DE SEBAST, 75003 Paris",48.8691334,2.3538444,spring,2,morning
23/08/2013 17:40,23/08/2013,17:40,75,103,"339, RUE SAINT MARTIN",,1_75103_7623,,"339, RUE SAINT MARTIN, 75003 Paris",RUE NOTRE DAME DE NAZARETH,Motorbike,RESPONSIBLE,Car,VICTIM,,,Cond,Injured,RESPONSIBLE,Pass,Injured,RESPONSIBLE,Cond,Safe,VICTIM,,,,"339, RUE SAINT MARTIN, 75003 Paris",48.868145,2.3546612,summer,2,afternoon
15/11/2012 14:35,15/11/2012,14:35,75,103,"01, RUE BLONDEL",,1_75103_7645,,"01, RUE BLONDEL, 75003 Paris",RUE SAINT MARTIN,Car,RESPONSIBLE,,,,,Pedestrian,Injured,RESPONSIBLE,Cond,Safe,RESPONSIBLE,,,,,,,"01, RUE BLONDEL, 75003 Paris",48.8684419,2.3550079,autumn,1,afternoon
08/04/2012 17:30,08/04/2012,17:30,75,103,"359, RUE SAINT MARTIN",,1_75103_7687,,"359, RUE SAINT MARTIN, 75003 Paris",BOULEVARD SAINT MARTIN,Van,RESPONSIBLE,,,,,Cond,Safe,RESPONSIBLE,Pedestrian,Injured,RESPONSIBLE,,,,,,,"359, RUE SAINT MARTIN, 75003 Paris",48.86882440000001,2.3551077,spring,1,afternoon
05/02/2012 08:45,05/02/2012,08:45,75,103,"50, RUE DE TURBIGO",,1_75103_7776,,"50, RUE DE TURBIGO, 75003 Paris",RUE REAUMUR,Motor Scooter,RESPONSIBLE,Van,VICTIM,,,Cond,Safe,VICTIM,Cond,Injured,RESPONSIBLE,,,,,,,"50, RUE DE TURBIGO, 75003 Paris",48.8655275,2.3564584,winter,2,morning
